Datetime,HA_open,HA_high,HA_low,HA_close,max_high,max_low,trand-line,Symbol,Qty,position,Buy/Sell,Entry Price,Exit Price,strategy_returns,returns
2023-06-06 14:00:00+05:30,44104.816828296636,44127.44921875,44069.75,44098.8251953125,44136.44921875,44009.69921875,43926.33959766481,,,,,,,0.0,475217.4560546875
2023-06-06 14:15:00+05:30,44101.82101180457,44101.82101180457,44057.69921875,44077.1630859375,44136.44921875,44009.69921875,43926.33959766481,,,,,,,0.0,475217.4560546875
2023-06-06 14:30:00+05:30,44089.492048871034,44096.1484375,44036.1015625,44063.6875,44136.44921875,44036.1015625,43926.33959766481,,,,,,,0.0,475217.4560546875
2023-06-06 14:45:00+05:30,44076.58977443552,44103.5,44036.75,44065.625,44136.44921875,44036.1015625,43926.33959766481,,,,,,,0.0,475217.4560546875
2023-06-06 15:00:00+05:30,44071.10738721776,44233.94921875,44071.10738721776,44154.2626953125,44233.94921875,44036.1015625,44071.10738721776,,,,,,,0.0,475217.4560546875
2023-06-06 15:15:00+05:30,44112.685041265126,44235.8984375,44112.685041265126,44211.9365234375,44235.8984375,44036.1015625,44071.10738721776,,,,,,,0.0,475217.4560546875
2023-06-07 09:15:00+05:30,44162.31078235131,44345.80078125,44162.31078235131,44290.75,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 09:30:00+05:30,44226.53039117566,44315.44921875,44226.53039117566,44281.9990234375,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 09:45:00+05:30,44254.264707306575,44292.75,44238.69921875,44271.7626953125,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 10:00:00+05:30,44263.01370130954,44273.05078125,44236.0,44259.712890625,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 10:15:00+05:30,44261.36329596727,44277.25,44251.80078125,44265.400390625,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 10:30:00+05:30,44263.381843296134,44276.3984375,44198.8984375,44237.6494140625,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 10:45:00+05:30,44250.51562867932,44250.51562867932,44173.94921875,44196.2255859375,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 11:00:00+05:30,44223.37060730841,44225.75,44180.0,44203.1748046875,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 11:15:00+05:30,44213.27270599795,44227.3984375,44165.69921875,44192.6748046875,44345.80078125,44036.1015625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 11:30:00+05:30,44202.973755342726,44202.973755342726,44153.3515625,44165.3388671875,44345.80078125,44153.3515625,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 11:45:00+05:30,44184.15631126511,44184.30078125,44153.1484375,44166.7373046875,44345.80078125,44153.1484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 12:00:00+05:30,44175.4468079763,44185.3515625,44148.6484375,44165.837890625,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 12:15:00+05:30,44170.64234930065,44206.55078125,44156.8515625,44179.375,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 12:30:00+05:30,44175.00867465032,44225.6015625,44175.00867465032,44205.86328125,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 12:45:00+05:30,44190.43597795016,44239.55078125,44190.43597795016,44217.6123046875,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 13:00:00+05:30,44204.024141318834,44230.1015625,44192.05078125,44210.36328125,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 13:15:00+05:30,44207.19371128442,44224.19921875,44185.1015625,44204.7255859375,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 13:30:00+05:30,44205.95964861096,44206.6015625,44148.8984375,44179.44921875,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 13:45:00+05:30,44192.70443368048,44194.05078125,44166.05078125,44180.1005859375,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 14:00:00+05:30,44186.40250980899,44221.3515625,44168.05078125,44188.7255859375,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 14:15:00+05:30,44187.564047873246,44237.69921875,44164.25,44201.7998046875,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 14:30:00+05:30,44194.68192628038,44236.5,44191.3515625,44223.212890625,44345.80078125,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 14:45:00+05:30,44208.94740845269,44259.6484375,44208.94740845269,44241.0625,44259.6484375,44148.6484375,44162.31078235131,,,,,,,0.0,475217.4560546875
2023-06-07 15:00:00+05:30,44225.004954226344,44286.0,44225.004954226344,44266.1240234375,44286.0,44148.6484375,44225.004954226344,,,,,,,0.0,475217.4560546875
2023-06-07 15:15:00+05:30,44245.56448883192,44293.44921875,44245.56448883192,44278.9375,44293.44921875,44148.6484375,44225.004954226344,,,,,,,0.0,475217.4560546875
2023-06-08 09:15:00+05:30,44262.25099441596,44279.05078125,44208.30078125,44240.61328125,44293.44921875,44148.6484375,44225.004954226344,,,,,,,0.0,475217.4560546875
2023-06-08 09:30:00+05:30,44251.43213783298,44305.30078125,44251.43213783298,44279.86328125,44305.30078125,44148.6484375,44225.004954226344,,,,,,,0.0,475217.4560546875
2023-06-08 09:45:00+05:30,44265.64770954149,44384.1015625,44265.64770954149,44334.8759765625,44384.1015625,44148.6484375,44265.64770954149,,,,,,,0.0,475217.4560546875
2023-06-08 10:00:00+05:30,44300.261843051994,44435.75,44300.261843051994,44392.2490234375,44435.75,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 10:15:00+05:30,44346.25543324475,44452.05078125,44346.25543324475,44417.0751953125,44452.05078125,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 10:30:00+05:30,44381.66531427862,44450.19921875,44381.66531427862,44422.962890625,44452.05078125,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 10:45:00+05:30,44402.31410245181,44458.1484375,44402.31410245181,44440.4111328125,44458.1484375,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 11:00:00+05:30,44421.362617632156,44444.6015625,44415.05078125,44433.275390625,44458.1484375,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 11:15:00+05:30,44427.31900412858,44443.8984375,44404.0,44425.662109375,44458.1484375,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 11:30:00+05:30,44426.490556751785,44452.55078125,44378.5,44409.6875,44458.1484375,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 11:45:00+05:30,44418.08902837589,44418.08902837589,44298.0,44349.0625,44458.1484375,44148.6484375,44300.261843051994,,,,,,,0.0,475217.4560546875
2023-06-08 12:00:00+05:30,44383.575764187946,44383.575764187946,44254.6015625,44291.1005859375,44458.1484375,44254.6015625,44300.261843051994,Bank,25,0,Buy_Exit,0.0,44291.1005859375,2595.6298828125,477813.0859375
2023-06-08 12:15:00+05:30,44337.33817506272,44337.33817506272,44251.19921875,44284.9248046875,44458.1484375,44251.19921875,44300.261843051994,Bank,25,-1,Sell,44284.9248046875,0,0.0,477813.0859375
2023-06-08 12:30:00+05:30,44311.131489875115,44311.131489875115,44209.8984375,44265.0869140625,44458.1484375,44209.8984375,44300.261843051994,,,,,,,0.0,477813.0859375
2023-06-08 12:45:00+05:30,44288.10920196881,44288.10920196881,44240.8515625,44271.6748046875,44458.1484375,44209.8984375,44300.261843051994,,,,,,,0.0,477813.0859375
2023-06-08 13:00:00+05:30,44279.892003328154,44290.25,44214.05078125,44258.912109375,44458.1484375,44209.8984375,44300.261843051994,,,,,,,0.0,477813.0859375
2023-06-08 13:15:00+05:30,44269.40205635158,44280.19921875,44222.69921875,44252.375,44458.1484375,44209.8984375,44300.261843051994,,,,,,,0.0,477813.0859375
2023-06-08 13:30:00+05:30,44260.88852817579,44289.25,44210.80078125,44261.1376953125,44458.1484375,44209.8984375,44300.261843051994,,,,,,,0.0,477813.0859375
2023-06-08 13:45:00+05:30,44261.01311174415,44348.8984375,44261.01311174415,44311.9873046875,44458.1484375,44209.8984375,44300.261843051994,Bank,25,0,Sell_exit,0.0,44311.9873046875,-676.5625,477136.5234375
2023-06-08 14:00:00+05:30,44286.500208215824,44347.0,44172.8984375,44270.9619140625,44458.1484375,44172.8984375,44300.261843051994,Bank,25,-1,Sell,44270.9619140625,0,0.0,477136.5234375
2023-06-08 14:15:00+05:30,44278.73106113916,44278.73106113916,44184.8984375,44215.01171875,44458.1484375,44172.8984375,44300.261843051994,,,,,,,0.0,477136.5234375
2023-06-08 14:30:00+05:30,44246.87138994458,44248.19921875,44193.80078125,44219.0498046875,44458.1484375,44172.8984375,44300.261843051994,,,,,,,0.0,477136.5234375
2023-06-08 14:45:00+05:30,44232.960597316036,44232.960597316036,44048.1484375,44145.537109375,44458.1484375,44048.1484375,44232.960597316036,,,,,,,0.0,477136.5234375
2023-06-08 15:00:00+05:30,44189.24885334552,44189.24885334552,43964.0,44027.9375,44458.1484375,43964.0,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-08 15:15:00+05:30,44108.59317667276,44108.59317667276,43918.1015625,43979.36328125,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 09:15:00+05:30,44043.97822896138,44117.6015625,43998.05078125,44055.73828125,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 09:30:00+05:30,44049.85825510569,44083.8515625,43934.0,44020.138671875,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 09:45:00+05:30,44034.998463490345,44177.6484375,43997.6015625,44086.2373046875,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 10:00:00+05:30,44060.61788408892,44218.05078125,44060.61788408892,44171.1376953125,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 10:15:00+05:30,44115.87778970071,44177.6484375,44115.87778970071,44142.736328125,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 10:30:00+05:30,44129.307058912855,44171.75,44107.1015625,44134.275390625,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 10:45:00+05:30,44131.791224768924,44158.55078125,44111.6484375,44135.9375,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 11:00:00+05:30,44133.86436238446,44166.80078125,44075.25,44127.4375,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 11:15:00+05:30,44130.65093119223,44165.6015625,44130.65093119223,44144.67578125,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 11:30:00+05:30,44137.663356221114,44157.6484375,44103.55078125,44131.400390625,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 11:45:00+05:30,44134.53187342305,44169.5,44123.3515625,44143.1005859375,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 12:00:00+05:30,44138.81622968028,44179.44921875,44136.1484375,44158.4375,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 12:15:00+05:30,44148.62686484014,44167.8515625,44127.44921875,44152.287109375,44458.1484375,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 12:30:00+05:30,44150.456987107566,44199.25,44089.94921875,44133.9248046875,44199.25,43918.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 12:45:00+05:30,44142.19089589753,44142.19089589753,44030.5,44066.0244140625,44199.25,44030.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 13:00:00+05:30,44104.10765498002,44104.10765498002,44031.94921875,44067.1240234375,44199.25,44030.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 13:15:00+05:30,44085.61583920876,44108.3515625,44021.8515625,44061.9013671875,44199.25,44021.8515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 13:30:00+05:30,44073.758603198134,44076.94921875,44020.69921875,44044.4248046875,44199.25,44020.69921875,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 13:45:00+05:30,44059.09170394282,44080.5,43978.94921875,44029.4873046875,44199.25,43978.94921875,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 14:00:00+05:30,44044.28950431516,44044.28950431516,43973.69921875,43996.0615234375,44199.25,43973.69921875,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 14:15:00+05:30,44020.175513876326,44020.175513876326,43954.3515625,43980.576171875,44199.25,43954.3515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 14:30:00+05:30,44000.37584287566,44066.6484375,43974.05078125,44003.7626953125,44199.25,43954.3515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 14:45:00+05:30,44002.06926909408,44021.55078125,43962.25,43993.0,44199.25,43954.3515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 15:00:00+05:30,43997.53463454704,44019.1015625,43970.80078125,43997.3505859375,44199.25,43954.3515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-09 15:15:00+05:30,43997.44261024227,44010.0,43970.8984375,43991.1376953125,44199.25,43954.3515625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 09:15:00+05:30,43994.29015277739,44092.19921875,43922.5,44009.9873046875,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 09:30:00+05:30,44002.13872873245,44053.94921875,43960.5,43997.3251953125,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 09:45:00+05:30,43999.73196202247,44018.30078125,43940.5,43978.912109375,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 10:00:00+05:30,43989.32203569874,43993.6015625,43949.80078125,43971.1005859375,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 10:15:00+05:30,43980.21131081812,44029.1015625,43961.1015625,43994.2001953125,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 10:30:00+05:30,43987.20575306531,44038.5,43979.8984375,44006.63671875,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 10:45:00+05:30,43996.921235907656,44010.8515625,43974.1015625,43990.0380859375,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 11:00:00+05:30,43993.479660922574,44010.80078125,43966.1484375,43992.1376953125,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 11:15:00+05:30,43992.80867811754,44013.0,43960.1015625,43987.4501953125,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 11:30:00+05:30,43990.12943671502,44000.80078125,43949.75,43975.775390625,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 11:45:00+05:30,43982.952413670006,44029.0,43982.952413670006,44007.736328125,44092.19921875,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 12:00:00+05:30,43995.3443708975,44045.0,43995.3443708975,44022.32421875,44045.0,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 12:15:00+05:30,44008.834294823755,44020.30078125,43967.5,43993.5751953125,44045.0,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 12:30:00+05:30,44001.20474506813,44013.44921875,43965.94921875,43982.6240234375,44045.0,43922.5,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 12:45:00+05:30,43991.914384252814,43991.914384252814,43946.1484375,43962.1494140625,44045.0,43946.1484375,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 13:00:00+05:30,43977.03189915766,43977.03189915766,43944.1015625,43959.2509765625,44045.0,43944.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 13:15:00+05:30,43968.141437860075,43997.1015625,43949.05078125,43968.0634765625,44045.0,43944.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 13:30:00+05:30,43968.10245721129,43979.80078125,43949.75,43959.7373046875,44045.0,43944.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 13:45:00+05:30,43963.9198809494,44002.8515625,43945.55078125,43967.6630859375,44045.0,43944.1015625,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 14:00:00+05:30,43965.79148344345,43979.75,43939.30078125,43964.7119140625,44045.0,43939.30078125,44189.24885334552,,,,,,,0.0,477136.5234375
2023-06-12 14:15:00+05:30,43965.251698752974,43990.44921875,43874.05078125,43936.5751953125,44045.0,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-12 14:30:00+05:30,43950.91344703274,43950.91344703274,43891.44921875,43908.3623046875,44045.0,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-12 14:45:00+05:30,43929.63787586012,43977.94921875,43908.8984375,43943.9365234375,44045.0,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-12 15:00:00+05:30,43936.78719964881,43997.25,43924.69921875,43959.337890625,44045.0,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-12 15:15:00+05:30,43948.062545136905,43960.6484375,43929.0,43947.6240234375,44045.0,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-13 09:15:00+05:30,43947.8432842872,44097.6484375,43889.69921875,43988.412109375,44097.6484375,43874.05078125,43990.44921875,,,,,,,0.0,477136.5234375
2023-06-13 09:30:00+05:30,43968.1276968311,44117.6484375,43968.1276968311,44089.9619140625,44117.6484375,43874.05078125,43990.44921875,Bank,25,0,Sell_exit,0.0,44089.9619140625,4525.0,481661.5234375
2023-06-13 09:45:00+05:30,44029.0448054468,44119.0,44029.0448054468,44100.162109375,44119.0,43874.05078125,43990.44921875,Bank,25,1,Buy,44100.162109375,0,0.0,481661.5234375
2023-06-13 10:00:00+05:30,44064.6034574109,44095.05078125,44059.1484375,44076.0498046875,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 10:15:00+05:30,44070.3266310492,44079.69921875,44039.8515625,44064.8251953125,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 10:30:00+05:30,44067.57591318085,44115.55078125,44060.94921875,44090.6875,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 10:45:00+05:30,44079.13170659043,44111.80078125,44079.13170659043,44101.5751953125,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 11:00:00+05:30,44090.353450951465,44110.8984375,44077.05078125,44093.4873046875,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 11:15:00+05:30,44091.92037781948,44117.6484375,44077.6015625,44096.3251953125,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 11:30:00+05:30,44094.12278656599,44111.5,44065.6484375,44092.5751953125,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 11:45:00+05:30,44093.348990939245,44093.348990939245,44043.75,44067.775390625,44119.0,43874.05078125,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 12:00:00+05:30,44080.56219078212,44080.56219078212,44014.1015625,44036.6005859375,44119.0,44014.1015625,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 12:15:00+05:30,44058.58138835981,44058.58138835981,44015.6015625,44027.9248046875,44119.0,44014.1015625,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 12:30:00+05:30,44043.25309652365,44043.25309652365,44005.5,44022.625,44119.0,44005.5,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 12:45:00+05:30,44032.939048261826,44038.1015625,44002.75,44019.30078125,44119.0,44002.75,43990.44921875,,,,,,,0.0,481661.5234375
2023-06-13 13:00:00+05:30,44026.11991475591,44026.11991475591,44001.25,44009.57421875,44119.0,44001.25,43990.44921875,,,,,,,0.0,481661.5234375
