Datetime,Open,High,Low,Close,Volume,max_high,max_low,trand-line
2023-02-16 00:00:00-05:00,79.1500015258789,79.19999694824219,79.13999938964844,79.19000244140625,37,,,79.19999694824219
2023-02-16 00:05:00-05:00,79.18000030517578,79.19999694824219,79.16000366210938,79.19000244140625,96,,,79.19999694824219
2023-02-16 00:10:00-05:00,79.19000244140625,79.19999694824219,79.1500015258789,79.16000366210938,115,,,79.19999694824219
2023-02-16 00:15:00-05:00,79.16000366210938,79.16999816894531,79.1500015258789,79.1500015258789,50,,79.1500015258789,79.19999694824219
2023-02-16 00:20:00-05:00,79.13999938964844,79.1500015258789,79.12999725341797,79.1500015258789,83,,79.1500015258789,79.12999725341797
2023-02-16 00:25:00-05:00,79.16000366210938,79.18000030517578,79.13999938964844,79.16000366210938,67,,,79.13999938964844
2023-02-16 00:30:00-05:00,79.18000030517578,79.22000122070312,79.1500015258789,79.19999694824219,134,,,79.13999938964844
2023-02-16 00:35:00-05:00,79.19999694824219,79.19999694824219,79.16999816894531,79.16999816894531,43,,,79.13999938964844
2023-02-16 00:40:00-05:00,79.16999816894531,79.2300033569336,79.16999816894531,79.19999694824219,48,,,79.13999938964844
2023-02-16 00:45:00-05:00,79.20999908447266,79.23999786376953,79.19999694824219,79.23999786376953,44,,,79.13999938964844
2023-02-16 00:50:00-05:00,79.23999786376953,79.29000091552734,79.22000122070312,79.2300033569336,82,,,79.13999938964844
2023-02-16 00:55:00-05:00,79.2300033569336,79.31999969482422,79.2300033569336,79.30999755859375,153,,,79.13999938964844
2023-02-16 01:00:00-05:00,79.30999755859375,79.33000183105469,79.23999786376953,79.29000091552734,130,,,79.13999938964844
2023-02-16 01:05:00-05:00,79.26000213623047,79.2699966430664,79.22000122070312,79.25,111,,,79.13999938964844
2023-02-16 01:10:00-05:00,79.25,79.30999755859375,79.19999694824219,79.2300033569336,147,,,79.13999938964844
2023-02-16 01:15:00-05:00,79.2300033569336,79.31999969482422,79.2300033569336,79.27999877929688,94,,,79.13999938964844
2023-02-16 01:20:00-05:00,79.29000091552734,79.3499984741211,79.29000091552734,79.33999633789062,144,,,79.13999938964844
2023-02-16 01:25:00-05:00,79.33999633789062,79.3499984741211,79.29000091552734,79.33999633789062,263,,,79.13999938964844
2023-02-16 01:30:00-05:00,79.3499984741211,79.3499984741211,79.26000213623047,79.27999877929688,83,,,79.13999938964844
2023-02-16 01:35:00-05:00,79.2699966430664,79.2699966430664,79.13999938964844,79.13999938964844,131,,79.13999938964844,79.13999938964844
2023-02-16 01:40:00-05:00,79.12999725341797,79.13999938964844,79.05000305175781,79.13999938964844,116,,79.13999938964844,79.05000305175781
2023-02-16 01:45:00-05:00,79.1500015258789,79.23999786376953,79.1500015258789,79.22000122070312,85,,,79.1500015258789
2023-02-16 01:50:00-05:00,79.22000122070312,79.25,79.19999694824219,79.20999908447266,87,,,79.1500015258789
2023-02-16 01:55:00-05:00,79.20999908447266,79.2300033569336,79.18000030517578,79.20999908447266,42,,,79.1500015258789
2023-02-16 02:00:00-05:00,79.20999908447266,79.26000213623047,79.16999816894531,79.16999816894531,189,,,79.1500015258789
2023-02-16 02:05:00-05:00,79.16999816894531,79.36000061035156,79.16999816894531,79.33999633789062,287,,,79.1500015258789
2023-02-16 02:10:00-05:00,79.3499984741211,79.37000274658203,79.29000091552734,79.29000091552734,230,,,79.1500015258789
2023-02-16 02:15:00-05:00,79.30999755859375,79.33999633789062,79.2300033569336,79.25,136,,,79.1500015258789
2023-02-16 02:20:00-05:00,79.26000213623047,79.3499984741211,79.25,79.3499984741211,181,,,79.1500015258789
2023-02-16 02:25:00-05:00,79.31999969482422,79.33000183105469,79.25,79.25,90,,,79.1500015258789
2023-02-16 02:30:00-05:00,79.26000213623047,79.30000305175781,79.25,79.2699966430664,85,,,79.1500015258789
2023-02-16 02:35:00-05:00,79.27999877929688,79.33999633789062,79.27999877929688,79.33999633789062,79,,,79.1500015258789
2023-02-16 02:40:00-05:00,79.3499984741211,79.37000274658203,79.30000305175781,79.30999755859375,94,,,79.1500015258789
2023-02-16 02:45:00-05:00,79.30999755859375,79.33999633789062,79.27999877929688,79.31999969482422,92,,,79.1500015258789
2023-02-16 02:50:00-05:00,79.30999755859375,79.33999633789062,79.27999877929688,79.33000183105469,170,,,79.1500015258789
2023-02-16 02:55:00-05:00,79.33000183105469,79.3499984741211,79.29000091552734,79.29000091552734,96,,,79.1500015258789
2023-02-16 03:00:00-05:00,79.27999877929688,79.54000091552734,79.27999877929688,79.44999694824219,536,79.44999694824219,,79.1500015258789
2023-02-16 03:05:00-05:00,79.44999694824219,79.44999694824219,79.33999633789062,79.3499984741211,272,,,79.44999694824219
2023-02-16 03:10:00-05:00,79.33999633789062,79.44000244140625,79.30000305175781,79.37999725341797,402,,,79.44999694824219
2023-02-16 03:15:00-05:00,79.4000015258789,79.48999786376953,79.30999755859375,79.31999969482422,273,,,79.44999694824219
2023-02-16 03:20:00-05:00,79.31999969482422,79.37000274658203,79.16000366210938,79.16999816894531,300,,,79.44999694824219
2023-02-16 03:25:00-05:00,79.16999816894531,79.26000213623047,78.87000274658203,78.93000030517578,897,,,79.44999694824219
2023-02-16 03:30:00-05:00,78.93000030517578,79.11000061035156,78.91000366210938,79.11000061035156,99,,,79.44999694824219
2023-02-16 03:40:00-05:00,78.9000015258789,78.91999816894531,78.8499984741211,78.9000015258789,1028,,,79.44999694824219
2023-02-16 03:45:00-05:00,78.91000366210938,79.0999984741211,78.87999725341797,79.08000183105469,265,,,79.44999694824219
2023-02-16 03:50:00-05:00,79.08000183105469,79.08999633789062,78.9800033569336,79.01000213623047,116,,,79.44999694824219
2023-02-16 03:55:00-05:00,78.9800033569336,79.01000213623047,78.88999938964844,78.91999816894531,177,,,79.44999694824219
2023-02-16 04:00:00-05:00,78.91999816894531,78.94999694824219,78.83000183105469,78.93000030517578,224,,,79.44999694824219
2023-02-16 04:05:00-05:00,78.93000030517578,78.97000122070312,78.80000305175781,78.94999694824219,234,,,79.44999694824219
2023-02-16 04:10:00-05:00,78.94999694824219,78.98999786376953,78.91000366210938,78.93000030517578,149,,,79.44999694824219
2023-02-16 04:15:00-05:00,78.93000030517578,78.95999908447266,78.86000061035156,78.87999725341797,130,,,79.44999694824219
2023-02-16 04:20:00-05:00,78.87999725341797,78.88999938964844,78.66999816894531,78.75,621,,,79.44999694824219
2023-02-16 04:25:00-05:00,78.73999786376953,78.80999755859375,78.66999816894531,78.77999877929688,232,,,79.44999694824219
2023-02-16 04:30:00-05:00,78.75,78.76000213623047,78.62000274658203,78.68000030517578,169,,,79.44999694824219
2023-02-16 04:35:00-05:00,78.6500015258789,78.69999694824219,78.55000305175781,78.55999755859375,244,,,79.44999694824219
2023-02-16 04:40:00-05:00,78.55999755859375,78.5999984741211,78.31999969482422,78.36000061035156,775,,,79.44999694824219
2023-02-16 04:45:00-05:00,78.36000061035156,78.5999984741211,78.3499984741211,78.56999969482422,570,,,79.44999694824219
2023-02-16 04:50:00-05:00,78.56999969482422,78.62000274658203,78.45999908447266,78.4800033569336,278,,,79.44999694824219
2023-02-16 04:55:00-05:00,78.4800033569336,78.4800033569336,78.22000122070312,78.30000305175781,430,,,79.44999694824219
2023-02-16 05:00:00-05:00,78.30000305175781,78.33000183105469,78.18000030517578,78.30999755859375,581,,,79.44999694824219
2023-02-16 05:05:00-05:00,78.30999755859375,78.4000015258789,78.27999877929688,78.33000183105469,489,,,79.44999694824219
2023-02-16 05:10:00-05:00,78.33000183105469,78.33999633789062,78.11000061035156,78.12999725341797,413,,78.12999725341797,79.44999694824219
2023-02-16 05:15:00-05:00,78.13999938964844,78.16999816894531,78.05000305175781,78.1500015258789,331,,,78.05000305175781
2023-02-16 05:20:00-05:00,78.13999938964844,78.37999725341797,78.06999969482422,78.3499984741211,479,,,78.05000305175781
2023-02-16 05:25:00-05:00,78.37000274658203,78.4000015258789,78.2699966430664,78.30999755859375,229,,,78.05000305175781
2023-02-16 05:30:00-05:00,78.30999755859375,78.45999908447266,78.30000305175781,78.44999694824219,230,,,78.05000305175781
2023-02-16 05:35:00-05:00,78.44999694824219,78.44999694824219,78.31999969482422,78.33999633789062,138,,,78.05000305175781
2023-02-16 05:40:00-05:00,78.33000183105469,78.33000183105469,78.25,78.26000213623047,107,,,78.05000305175781
2023-02-16 05:45:00-05:00,78.23999786376953,78.37000274658203,78.22000122070312,78.37000274658203,122,,,78.05000305175781
2023-02-16 05:50:00-05:00,78.37999725341797,78.44999694824219,78.33000183105469,78.41999816894531,115,,,78.05000305175781
2023-02-16 05:55:00-05:00,78.43000030517578,78.5999984741211,78.43000030517578,78.55999755859375,290,,,78.05000305175781
2023-02-16 06:00:00-05:00,78.55999755859375,78.76000213623047,78.54000091552734,78.66000366210938,315,,,78.05000305175781
2023-02-16 06:05:00-05:00,78.66999816894531,78.66999816894531,78.56999969482422,78.63999938964844,211,,,78.05000305175781
2023-02-16 06:10:00-05:00,78.63999938964844,78.77999877929688,78.61000061035156,78.75,313,,,78.05000305175781
2023-02-16 06:15:00-05:00,78.75,78.77999877929688,78.68000030517578,78.72000122070312,216,,,78.05000305175781
2023-02-16 06:20:00-05:00,78.72000122070312,78.7699966430664,78.68000030517578,78.69999694824219,139,,,78.05000305175781
2023-02-16 06:25:00-05:00,78.69999694824219,78.75,78.69000244140625,78.75,94,,,78.05000305175781
2023-02-16 06:30:00-05:00,78.7300033569336,78.80000305175781,78.72000122070312,78.77999877929688,146,,,78.05000305175781
2023-02-16 06:35:00-05:00,78.77999877929688,78.80999755859375,78.75,78.7699966430664,214,,,78.05000305175781
2023-02-16 06:40:00-05:00,78.7699966430664,78.8499984741211,78.7699966430664,78.83000183105469,237,,,78.05000305175781
2023-02-16 06:45:00-05:00,78.83000183105469,78.87000274658203,78.80000305175781,78.87000274658203,160,,,78.05000305175781
2023-02-16 06:50:00-05:00,78.87000274658203,78.93000030517578,78.83999633789062,78.86000061035156,147,,,78.05000305175781
2023-02-16 06:55:00-05:00,78.8499984741211,78.86000061035156,78.73999786376953,78.83000183105469,194,,,78.05000305175781
2023-02-16 07:00:00-05:00,78.81999969482422,78.86000061035156,78.80000305175781,78.80999755859375,102,,,78.05000305175781
2023-02-16 07:05:00-05:00,78.80000305175781,78.86000061035156,78.77999877929688,78.86000061035156,132,,,78.05000305175781
2023-02-16 07:10:00-05:00,78.86000061035156,78.86000061035156,78.73999786376953,78.77999877929688,154,,,78.05000305175781
2023-02-16 07:15:00-05:00,78.77999877929688,78.80999755859375,78.70999908447266,78.7699966430664,109,,,78.05000305175781
2023-02-16 07:20:00-05:00,78.7699966430664,78.91000366210938,78.7699966430664,78.88999938964844,150,78.88999938964844,,78.05000305175781
2023-02-16 07:25:00-05:00,78.83999633789062,78.87000274658203,78.73999786376953,78.83999633789062,143,,,78.93000030517578
2023-02-16 07:30:00-05:00,78.73999786376953,78.76000213623047,78.6500015258789,78.66999816894531,247,,78.66999816894531,78.93000030517578
2023-02-16 07:35:00-05:00,78.69000244140625,78.77999877929688,78.66999816894531,78.69999694824219,151,,,78.66999816894531
2023-02-16 07:40:00-05:00,78.77999877929688,78.77999877929688,78.6500015258789,78.69999694824219,1223,,,78.66999816894531
2023-02-16 07:45:00-05:00,78.68000030517578,78.69000244140625,78.62999725341797,78.66999816894531,254,,78.66999816894531,78.62999725341797
2023-02-16 07:50:00-05:00,78.66000366210938,78.69999694824219,78.5999984741211,78.6500015258789,650,,78.6500015258789,78.93000030517578
2023-02-16 07:55:00-05:00,78.61000061035156,78.66000366210938,78.58000183105469,78.5999984741211,195,,78.5999984741211,78.93000030517578
2023-02-16 08:00:00-05:00,78.62999725341797,78.83000183105469,78.61000061035156,78.76000213623047,1009,,,78.58000183105469
2023-02-16 08:05:00-05:00,78.75,78.83999633789062,78.7300033569336,78.83000183105469,183,,,78.58000183105469
2023-02-16 08:10:00-05:00,78.80000305175781,79.05000305175781,78.80000305175781,78.91000366210938,520,78.91000366210938,,78.58000183105469
2023-02-16 08:15:00-05:00,78.9800033569336,79.0199966430664,78.86000061035156,78.87000274658203,266,,,79.0199966430664
2023-02-16 08:20:00-05:00,78.87999725341797,78.88999938964844,78.77999877929688,78.83999633789062,696,,,79.0199966430664
2023-02-16 08:20:00-05:00,78.87999725341797,78.88999938964844,78.77999877929688,78.83000183105469,696,,,79.0199966430664
2023-02-16 08:25:00-05:00,78.83999633789062,78.8499984741211,78.75,78.77999877929688,353,,,79.0199966430664
2023-02-16 08:30:00-05:00,78.76000213623047,78.76000213623047,78.45999908447266,78.62000274658203,741,,78.62000274658203,79.0199966430664
